STATION,DATE,LATITUDE,LONGITUDE,AIR_TEMP,SST_MM
4467,1879-05-31T16:00:00,27.5,-65.5,78.1,0
4467,1879-05-31T20:00:00,27.5,-65.5,78.1,
4467,1879-06-01T00:00:00,27.5,-64.5,75.9,
4467,1879-06-01T04:00:00,27.5,-64.5,73,
4467,1879-06-01T08:00:00,27.5,-64.5,72,
4467,1879-06-01T12:00:00,27.5,-64.5,73.9,
4467,1879-06-01T16:00:00,27.5,-64.5,77,0
4467,1879-06-01T20:00:00,27.5,-64.5,80.1,
4467,1879-06-02T00:00:00,28.5,-65.5,73.9,
4467,1879-06-02T04:00:00,27.5,-64.5,73.9,
4467,1879-06-02T08:00:00,27.5,-64.5,73.9,
4467,1879-06-02T12:00:00,28.5,-64.5,75,
4467,1879-06-02T16:00:00,28.5,-64.5,78.1,0
4467,1879-06-02T20:00:00,28.5,-64.5,75.9,
4467,1879-06-03T04:00:00,29.5,-65.5,71.1,
4467,1879-06-03T08:00:00,29.5,-65.5,70,
4467,1879-06-03T12:00:00,29.5,-65.5,73.9,
4467,1879-06-03T16:00:00,29.5,-65.5,75.9,0
4467,1879-06-03T20:00:00,29.5,-66.5,75.9,
4467,1879-06-03T00:00:00,30.5,-66.5,75,
4467,1879-06-04T00:00:00,31.5,-66.5,73.9,0
4467,1879-06-04T04:00:00,30.5,-66.5,71.1,
4467,1879-06-04T08:00:00,30.5,-66.5,70,
4467,1879-06-04T12:00:00,30.5,-66.5,73,
4467,1879-06-04T16:00:00,31.5,-65.5,77,0
4467,1879-06-04T20:00:00,31.5,-66.5,75.9,
4467,1879-06-05T00:00:00,31.5,-66.5,77,
4467,1879-06-05T04:00:00,31.5,-66.5,71.1,
4467,1879-06-05T08:00:00,31.5,-66.5,70,
4467,1879-06-05T12:00:00,31.5,-66.5,77,
4467,1879-06-05T16:00:00,31.5,-66.5,75.9,0
4467,1879-06-05T20:00:00,31.5,-66.5,82,
4467,1879-06-06T00:00:00,31.5,-66.5,75,
4467,1879-06-06T04:00:00,31.5,-66.5,73,
4467,1879-06-06T08:00:00,31.5,-66.5,72,
4467,1879-06-06T12:00:00,31.5,-66.5,72,
4467,1879-06-06T16:00:00,31.5,-66.5,78.1,
4467,1879-06-06T20:00:00,31.5,-66.5,75,
4467,1879-06-07T00:00:00,31.5,-65.5,73.9,
4467,1879-06-07T04:00:00,31.5,-66.5,72,
4467,1879-06-07T08:00:00,31.5,-66.5,71.1,
4467,1879-06-07T12:00:00,31.5,-66.5,73.9,
4467,1879-06-07T16:00:00,31.5,-65.5,75.9,0
4467,1879-06-07T20:00:00,31.5,-65.5,75,
4467,1879-06-08T00:00:00,32.5,-65.5,73.9,
4467,1879-06-08T04:00:00,32.5,-65.5,73,
4467,1879-06-08T08:00:00,32.5,-65.5,73,
4467,1879-06-08T12:00:00,32.5,-65.5,72,
4467,1879-06-08T16:00:00,32.5,-65.5,72,0
4467,1879-06-08T20:00:00,32.5,-65.5,75,
4467,1879-06-09T00:00:00,33.5,-65.5,70,
4467,1879-06-09T04:00:00,32.5,-65.5,73,
4467,1879-06-09T08:00:00,33.5,-65.5,73,
4467,1879-06-09T12:00:00,33.5,-65.5,72,
4467,1879-06-09T16:00:00,33.5,-65.5,71.1,0
4467,1879-06-09T20:00:00,33.5,-65.5,71.1,
4467,1879-06-10T00:00:00,33.5,-64.5,72,
4467,1879-06-10T04:00:00,33.5,-65.5,70,
4467,1879-06-10T08:00:00,33.5,-65.5,70,
4467,1879-06-10T12:00:00,33.5,-64.5,70,
4467,1879-06-10T16:00:00,33.5,-64.5,72,0
4467,1879-06-10T20:00:00,33.5,-64.5,72,
4467,1879-06-11T00:00:00,34.5,-63.5,71.1,
4467,1879-06-11T04:00:00,34.5,-64.5,71.1,
4467,1879-06-11T08:00:00,34.5,-64.5,71.1,
4467,1879-06-11T12:00:00,34.5,-64.5,71.1,
4467,1879-06-11T16:00:00,34.5,-63.5,72,0
4467,1879-06-11T20:00:00,34.5,-63.5,72,
4467,1879-06-12T00:00:00,36.5,-60.5,73,
4467,1879-06-12T08:00:00,35.5,-62.5,72,
4467,1879-06-12T12:00:00,35.5,-61.5,72,
4467,1879-06-12T16:00:00,36.5,-61.5,72,0
4467,1879-06-12T20:00:00,36.5,-61.5,73.9,
4467,1879-06-13T04:00:00,36.5,-60.5,73,
4467,1879-06-13T08:00:00,37.5,-59.5,73,
4467,1879-06-13T12:00:00,37.5,-59.5,73,
1320225,1879-12-21T17:00:00,35.27,-71.52,69.8,
1110250,1879-02-15T01:00:00,38.02,-74.05,37.6,
1320226,1879-12-21T21:00:00,35.75,-71.85,68,
1000112,1878-08-03T08:00:00,39.5,-60.32,79.3,
1110251,1879-02-15T05:00:00,38.65,-74.05,41,
1320227,1879-12-22T01:00:00,36.28,-72.07,60.6,
1000111,1878-08-03T04:00:00,39.35,-61.28,77,
Belgenlan,1879-10-20T23:00:00,40.66,-70.34,50,
Belgenlan,1879-10-21T01:00:00,40.57,-70.85,57,
Belgenlan,1879-10-21T03:00:00,40.45,-71.36,55.9,
Belgenlan,1879-10-21T05:00:00,40.33,-71.86,55.9,
Belgenlan,1879-10-31T07:00:00,40.73,-72.39,52,
Belgenlan,1879-10-31T09:00:00,40.73,-71.82,51.1,
Belgenlan,1879-10-31T11:00:00,40.71,-71.25,52,
Belgenlan,1879-10-31T13:00:00,40.69,-70.68,53.1,
Belgenlan,1879-10-31T15:00:00,40.67,-70.13,53.1,
Belgenlan,1879-10-19T08:00:00,43.15,-60.33,57.9,
Belgenlan,1879-10-19T10:00:00,42.99,-60.82,55.9,
Belgenlan,1879-10-19T12:00:00,42.82,-61.31,57,
Belgenlan,1879-10-19T14:00:00,42.65,-61.81,60.1,
Belgenlan,1879-10-19T16:00:00,42.48,-62.3,62.1,
Belgenlan,1879-10-19T18:00:00,42.27,-62.79,63,
Belgenlan,1879-10-19T20:00:00,42.04,-63.26,62.1,
Belgenlan,1879-10-19T22:00:00,41.82,-63.73,63,
Belgenlan,1879-10-20T00:00:00,41.6,-64.19,57,
Belgenlan,1879-10-20T02:00:00,41.38,-64.64,55.9,
Belgenlan,1879-10-20T04:00:00,41.15,-65.11,55.9,
Belgenlan,1879-10-20T07:00:00,41.28,-66.2,48,
Belgenlan,1879-10-20T09:00:00,41.09,-66.7,48,
Belgenlan,1879-10-20T11:00:00,40.97,-67.22,51.1,
Belgenlan,1879-10-20T13:00:00,40.85,-67.73,50,
Belgenlan,1879-10-20T15:00:00,40.84,-68.25,46,
Belgenlan,1879-10-20T17:00:00,40.83,-68.78,48.9,
Belgenlan,1879-10-20T19:00:00,40.83,-69.29,50,
Belgenlan,1879-10-20T21:00:00,40.74,-69.82,52,
Belgenlan,1879-10-31T17:00:00,40.65,-69.58,55.9,
Belgenlan,1879-10-31T19:00:00,40.65,-69.04,55.9,
Belgenlan,1879-10-31T21:00:00,40.65,-68.5,51.1,
Belgenlan,1879-10-31T23:00:00,40.65,-67.96,51.1,
Belgenlan,1879-10-19T06:00:00,43.33,-59.82,54,
Belgenlan,1879-11-01T01:00:00,40.65,-67.39,50,
Belgenlan,1879-11-01T03:00:00,40.65,-66.83,48,
Belgenlan,1879-11-01T05:00:00,40.69,-66.28,48,
Belgenlan,1879-11-01T06:00:00,41.06,-66.19,50,
Belgenlan,1879-11-01T08:00:00,41.15,-65.61,48.9,
Belgenlan,1879-11-01T10:00:00,41.23,-65.05,48.9,
Belgenlan,1879-11-01T12:00:00,41.31,-64.53,48.9,
Belgenlan,1879-11-01T14:00:00,41.39,-64.01,50,
Belgenlan,1879-11-01T16:00:00,41.47,-63.48,50,
Belgenlan,1879-11-01T18:00:00,41.55,-62.94,52,
Belgenlan,1879-11-01T20:00:00,41.63,-62.39,50,
Belgenlan,1879-11-01T22:00:00,41.71,-61.85,50,
Belgenlan,1879-11-02T00:00:00,41.8,-61.3,53.1,
Belgenlan,1879-11-02T02:00:00,41.88,-60.76,48,
Belgenlan,1879-11-02T04:00:00,41.96,-60.21,48,
Belgenlan,1879-11-02T06:00:00,42.49,-61.81,46.9,
Belgenlan,1879-11-02T08:00:00,42.61,-61.26,46,
Belgenlan,1879-11-02T10:00:00,42.73,-60.72,48,
Belgenlan,1879-11-02T12:00:00,42.84,-60.17,50,
Belgenlan,1879-11-02T14:00:00,42.92,-59.61,51.1,
Belgenlan,1879-12-04T23:00:00,40.47,-70.24,48.9,
Belgenlan,1879-12-05T01:00:00,40.36,-70.71,52,
Belgenlan,1879-12-05T03:00:00,40.24,-71.19,52,
Belgenlan,1879-12-05T05:00:00,40.12,-71.7,51.1,
Belgenlan,1879-12-18T07:00:00,40.66,-70.34,41,
Belgenlan,1879-12-03T06:00:00,42.58,-60.53,48.9,
Belgenlan,1879-12-03T08:00:00,42.47,-60.98,52,
Belgenlan,1879-12-03T10:00:00,42.36,-61.43,52,
Belgenlan,1879-12-03T12:00:00,42.25,-61.9,50,
Belgenlan,1879-12-03T14:00:00,42.13,-62.36,51.1,
Belgenlan,1879-12-03T16:00:00,42.02,-62.83,55,
Belgenlan,1879-12-03T18:00:00,41.87,-63.29,53.1,
Belgenlan,1879-12-03T20:00:00,41.72,-63.75,54,
Belgenlan,1879-12-03T22:00:00,41.57,-64.21,55,
Belgenlan,1879-12-04T00:00:00,41.41,-64.68,51.1,
Belgenlan,1879-12-04T02:00:00,41.24,-65.15,54,
Belgenlan,1879-12-04T04:00:00,41.07,-65.61,54,
Belgenlan,1879-12-04T07:00:00,41.37,-66.53,52,
Belgenlan,1879-12-04T09:00:00,41.24,-66.98,53.1,
Belgenlan,1879-12-04T11:00:00,41.1,-67.45,55,
Belgenlan,1879-12-04T13:00:00,40.97,-67.95,57,
Belgenlan,1879-12-04T15:00:00,40.82,-68.39,57,
Belgenlan,1879-12-04T17:00:00,40.68,-68.82,57,
Belgenlan,1879-12-04T19:00:00,40.61,-69.29,53.1,
Belgenlan,1879-12-04T21:00:00,40.59,-69.77,53.1,
Belgenlan,1879-12-18T09:00:00,40.65,-69.81,37.9,
Belgenlan,1879-12-18T11:00:00,40.64,-69.29,39.9,
Belgenlan,1879-12-18T13:00:00,40.63,-68.78,39.9,
Belgenlan,1879-12-18T15:00:00,40.63,-68.27,39.9,
Belgenlan,1879-12-18T17:00:00,40.62,-67.77,41,
Belgenlan,1879-12-18T19:00:00,40.59,-67.26,36,
Belgenlan,1879-12-18T21:00:00,40.56,-66.76,36,
Belgenlan,1879-12-18T23:00:00,40.53,-66.26,35.1,
Belgenlan,1879-12-19T01:00:00,40.51,-65.77,35.1,
Belgenlan,1879-12-19T03:00:00,40.48,-65.29,34,
Belgenlan,1879-12-19T05:00:00,40.45,-64.81,36,
Belgenlan,1879-12-19T06:00:00,40.96,-64.33,36,
Belgenlan,1879-12-19T08:00:00,40.96,-63.84,39,
Belgenlan,1879-12-19T10:00:00,40.97,-63.36,39.9,
Belgenlan,1879-12-19T12:00:00,40.97,-62.87,39.9,
Belgenlan,1879-12-19T14:00:00,40.98,-62.39,42.1,
Belgenlan,1879-12-19T16:00:00,40.98,-61.9,45,
Belgenlan,1879-12-19T18:00:00,40.99,-61.41,44.1,
Belgenlan,1879-12-19T20:00:00,40.99,-60.93,44.1,
Belgenlan,1879-12-19T22:00:00,41,-60.44,45,
Belgenlan,1879-12-03T02:00:00,42.73,-59.21,46,
Belgenlan,1879-12-03T04:00:00,42.6,-59.63,46,
Belgenlan,1879-12-20T00:00:00,41,-59.94,44.1,
Belgenlan,1879-12-20T02:00:00,41.01,-59.42,42.1,
Belgenlan,1880-01-31T01:00:00,40.55,-70.39,48.9,
Belgenlan,1880-01-31T03:00:00,40.42,-70.91,52,
Belgenlan,1880-01-31T05:00:00,40.29,-71.43,52,
Belgenlan,1880-01-30T07:00:00,41.41,-65.81,30.9,
Belgenlan,1880-01-30T09:00:00,41.32,-66.33,28,
Belgenlan,1880-01-30T11:00:00,41.24,-66.85,28.9,
Belgenlan,1880-01-30T13:00:00,41.15,-67.34,30,
Belgenlan,1880-01-30T15:00:00,41.07,-67.84,44.1,
Belgenlan,1880-01-30T17:00:00,40.98,-68.33,45,
Belgenlan,1880-01-30T19:00:00,40.9,-68.83,39.9,
Belgenlan,1880-01-30T21:00:00,40.81,-69.34,41,
Belgenlan,1880-01-30T23:00:00,40.68,-69.88,48,
Belgenlan,1880-01-28T22:00:00,42.37,-59.27,51.1,
Belgenlan,1880-01-29T00:00:00,42.3,-59.5,57.9,
Belgenlan,1880-01-29T02:00:00,42.23,-59.71,61,
Belgenlan,1880-01-29T04:00:00,42.17,-59.92,60.1,
Belgenlan,1880-02-12T06:00:00,40.68,-69.73,45,
Belgenlan,1880-02-12T08:00:00,40.67,-69.25,45,
Belgenlan,1880-02-12T10:00:00,40.67,-68.77,45,
Belgenlan,1880-02-12T12:00:00,40.66,-68.28,46,
Belgenlan,1880-02-12T14:00:00,40.66,-67.8,48.9,
Belgenlan,1880-02-12T16:00:00,40.65,-67.32,48.9,
Belgenlan,1880-02-12T18:00:00,40.59,-66.82,50,
Belgenlan,1880-02-12T20:00:00,40.52,-66.3,60.1,
Belgenlan,1880-02-12T22:00:00,40.46,-65.78,64,
Belgenlan,1880-02-13T00:00:00,40.39,-65.26,63,
Belgenlan,1880-02-13T02:00:00,40.33,-64.74,66,
Belgenlan,1880-02-13T04:00:00,40.27,-64.24,66,
Belgenlan,1880-02-13T06:00:00,41.35,-63.72,55.9,
Belgenlan,1880-02-13T08:00:00,41.32,-63.2,59,
Belgenlan,1880-02-13T10:00:00,41.29,-62.72,55.9,
Belgenlan,1880-02-13T12:00:00,41.27,-62.24,54,
Belgenlan,1880-02-13T14:00:00,41.24,-61.76,59,
Belgenlan,1880-02-13T16:00:00,41.22,-61.28,64,
Belgenlan,1880-02-13T18:00:00,41.19,-60.81,61,
Belgenlan,1880-02-13T20:00:00,41.16,-60.33,62.1,
Belgenlan,1880-02-13T22:00:00,41.14,-59.81,63,
Belgenlan,1880-02-14T00:00:00,41.11,-59.28,64.9,
Belgenlan,1880-03-20T15:00:00,40.49,-70.5,39.9,
Belgenlan,1880-03-20T17:00:00,40.47,-70.98,43,
Belgenlan,1880-03-20T19:00:00,40.46,-71.49,50,
Belgenlan,1880-03-20T21:00:00,40.45,-71.99,50,
Belgenlan,1880-03-20T23:00:00,40.44,-72.49,50,
Belgenlan,1880-03-21T01:00:00,40.43,-73,46,
Belgenlan,1880-03-21T03:00:00,40.42,-73.52,39.9,
Belgenlan,1880-03-21T05:00:00,40.4,-74.05,39,
Belgenlan,1880-03-19T00:00:00,41.97,-60.11,35.1,
Belgenlan,1880-03-19T02:00:00,41.86,-60.61,34,
Belgenlan,1880-03-19T04:00:00,41.76,-61.13,34,
Belgenlan,1880-03-19T06:00:00,41.88,-61.76,34,
Belgenlan,1880-03-19T08:00:00,41.81,-62.26,33.1,
Belgenlan,1880-03-19T10:00:00,41.74,-62.78,33.1,
Belgenlan,1880-03-19T12:00:00,41.66,-63.33,35.1,
Belgenlan,1880-03-19T14:00:00,41.58,-63.89,35.1,
Belgenlan,1880-03-19T16:00:00,41.5,-64.45,35.1,
Belgenlan,1880-03-19T18:00:00,41.34,-64.98,46,
Belgenlan,1880-03-19T20:00:00,41.18,-65.51,48,
Belgenlan,1880-03-19T22:00:00,41.02,-66.02,48,
Belgenlan,1880-03-20T00:00:00,40.87,-66.54,41,
Belgenlan,1880-03-20T02:00:00,40.71,-67.05,43,
Belgenlan,1880-03-20T04:00:00,40.56,-67.57,43,
Belgenlan,1880-03-20T07:00:00,40.85,-68.44,39.9,
Belgenlan,1880-03-20T09:00:00,40.74,-68.97,39.9,
Belgenlan,1880-03-20T11:00:00,40.63,-69.49,39,
Belgenlan,1880-03-20T13:00:00,40.52,-70,39,
Belgenlan,1880-03-29T06:00:00,40.49,-69.54,39,
Belgenlan,1880-03-29T08:00:00,40.47,-69.04,39.9,
Belgenlan,1880-03-29T10:00:00,40.44,-68.54,37.9,
Belgenlan,1880-03-29T12:00:00,40.42,-68.04,39,
Belgenlan,1880-03-29T14:00:00,40.39,-67.54,39.9,
Belgenlan,1880-03-29T16:00:00,40.37,-67.03,41,
Belgenlan,1880-03-29T18:00:00,40.34,-66.53,37,
Belgenlan,1880-03-29T20:00:00,40.32,-66.03,37,
Belgenlan,1880-03-29T22:00:00,40.29,-65.53,37.9,
Belgenlan,1880-03-30T00:00:00,40.27,-65.01,37.9,
Belgenlan,1880-03-30T02:00:00,40.24,-64.55,41,
Belgenlan,1880-03-30T04:00:00,40.22,-64.12,42.1,
Belgenlan,1880-03-30T06:00:00,40.34,-64.14,43,
Belgenlan,1880-03-30T08:00:00,40.34,-63.77,44.1,
Belgenlan,1880-03-30T10:00:00,40.34,-63.42,46,
Belgenlan,1880-03-30T12:00:00,40.34,-63.11,48,
Belgenlan,1880-03-30T14:00:00,40.33,-62.81,50,
Belgenlan,1880-03-30T16:00:00,40.33,-62.5,50,
Belgenlan,1880-03-30T18:00:00,40.33,-62.13,53.1,
Belgenlan,1880-03-30T20:00:00,40.33,-61.73,54,
Belgenlan,1880-03-30T22:00:00,40.33,-61.3,54,
Belgenlan,1880-03-31T00:00:00,40.32,-60.84,57.9,
Belgenlan,1880-03-31T02:00:00,40.32,-60.42,57.9,
Belgenlan,1880-03-18T20:00:00,42.03,-59.13,35.1,
Belgenlan,1880-03-18T22:00:00,42,-59.62,36,
Belgenlan,1880-03-31T04:00:00,40.32,-59.96,54,
Belgenlan,1880-03-31T06:00:00,40.99,-59.72,60.1,
Belgenlan,1880-03-31T08:00:00,41.01,-59.26,60.1,
Belgenlan,1880-06-14T02:00:00,39.99,-65.03,68,
Belgenlan,1880-06-14T04:00:00,39.91,-64.52,66.9,
Belgenlan,1880-06-15T00:00:00,39.95,-59.33,66.9,
Belgenlan,1880-06-13T06:00:00,40.65,-69.87,62.1,
Belgenlan,1880-06-13T08:00:00,40.63,-69.35,63,
Belgenlan,1880-06-13T10:00:00,40.6,-68.87,62.1,
Belgenlan,1880-06-13T12:00:00,40.58,-68.39,62.1,
Belgenlan,1880-06-13T14:00:00,40.51,-67.9,61,
Belgenlan,1880-06-13T16:00:00,40.45,-67.42,63,
Belgenlan,1880-06-13T18:00:00,40.35,-66.95,63,
Belgenlan,1880-06-13T20:00:00,40.26,-66.49,64,
Belgenlan,1880-06-13T22:00:00,40.16,-66.02,66.9,
Belgenlan,1880-06-14T00:00:00,40.08,-65.53,68,
Belgenlan,1880-06-14T06:00:00,40.47,-64.05,70,
Belgenlan,1880-06-14T08:00:00,40.42,-63.56,70,
Belgenlan,1880-06-14T10:00:00,40.36,-63.05,71.1,
Belgenlan,1880-06-14T12:00:00,40.3,-62.53,70,
Belgenlan,1880-06-14T14:00:00,40.24,-61.99,73,
Belgenlan,1880-06-14T16:00:00,40.18,-61.45,72,
Belgenlan,1880-06-14T18:00:00,40.12,-60.91,75.9,
Belgenlan,1880-06-14T20:00:00,40.07,-60.39,73.9,
Belgenlan,1880-06-14T22:00:00,40.01,-59.88,73,
Belgenlan,1880-07-14T15:00:00,40.73,-70.3,64,
Belgenlan,1880-07-14T17:00:00,40.73,-70.85,66,
Belgenlan,1880-07-14T19:00:00,40.78,-71.35,68,
Belgenlan,1880-07-14T21:00:00,40.82,-71.88,68,
Belgenlan,1880-07-14T23:00:00,40.87,-72.42,70,
Belgenlan,1880-07-15T01:00:00,40.92,-72.99,70,
Belgenlan,1880-07-15T03:00:00,40.92,-72.99,73.9,
Belgenlan,1880-07-15T05:00:00,40.92,-72.99,73.9,
Belgenlan,1880-07-13T00:00:00,42.1,-60.27,61,
Belgenlan,1880-07-13T02:00:00,41.98,-60.8,64,
Belgenlan,1880-07-13T04:00:00,41.87,-61.33,64,
Belgenlan,1880-07-13T06:00:00,41.98,-61.98,64,
Belgenlan,1880-07-13T08:00:00,41.9,-62.53,63,
Belgenlan,1880-07-13T10:00:00,41.82,-63.08,64,
Belgenlan,1880-07-13T12:00:00,41.75,-63.62,64.9,
Belgenlan,1880-07-13T14:00:00,41.67,-64.14,66,
Belgenlan,1880-07-13T16:00:00,41.6,-64.67,68,
Belgenlan,1880-07-13T18:00:00,41.41,-65.16,66.9,
Belgenlan,1880-07-13T20:00:00,41.21,-65.67,68,
Belgenlan,1880-07-13T22:00:00,40.99,-66.23,64.9,
Belgenlan,1880-07-14T00:00:00,40.78,-66.59,66,
Belgenlan,1880-07-14T02:00:00,40.57,-66.93,64,
Belgenlan,1880-07-14T04:00:00,40.33,-67.33,62.1,
Belgenlan,1880-07-14T07:00:00,41.12,-68.39,60.1,
Belgenlan,1880-07-14T09:00:00,40.91,-68.82,60.1,
Belgenlan,1880-07-14T11:00:00,40.71,-69.22,61,
Belgenlan,1880-07-14T13:00:00,40.72,-69.75,63,
Belgenlan,1880-07-25T06:00:00,40.66,-69.58,71.1,
Belgenlan,1880-07-25T08:00:00,40.63,-69.08,71.1,
Belgenlan,1880-07-25T10:00:00,40.61,-68.56,70,
Belgenlan,1880-07-25T12:00:00,40.58,-68.03,70,
Belgenlan,1880-07-25T14:00:00,40.56,-67.51,71.1,
Belgenlan,1880-07-25T16:00:00,40.53,-66.98,71.1,
Belgenlan,1880-07-25T18:00:00,40.49,-66.46,77,
Belgenlan,1880-07-25T20:00:00,40.44,-65.94,77,
Belgenlan,1880-07-25T22:00:00,40.4,-65.41,78.1,
Belgenlan,1880-07-26T00:00:00,40.36,-64.9,75,
Belgenlan,1880-07-26T02:00:00,40.31,-64.4,73,
Belgenlan,1880-07-26T04:00:00,40.27,-63.9,73,
Belgenlan,1880-07-26T06:00:00,40.89,-63.4,78.1,
Belgenlan,1880-07-26T08:00:00,40.87,-62.88,78.1,
Belgenlan,1880-07-26T10:00:00,40.86,-62.37,75.9,
Belgenlan,1880-07-26T12:00:00,40.85,-61.87,77,
Belgenlan,1880-07-26T14:00:00,40.82,-61.35,77,
Belgenlan,1880-07-26T16:00:00,40.82,-61.35,78.1,
Belgenlan,1880-07-26T18:00:00,40.74,-60.77,78.1,
Belgenlan,1880-07-26T20:00:00,40.66,-60.21,77,
Belgenlan,1880-07-12T20:00:00,42.08,-59.14,71.1,
Belgenlan,1880-07-12T22:00:00,42.09,-59.71,64,
Belgenlan,1880-07-26T22:00:00,40.58,-59.65,75.9,
Belgenlan,1880-07-27T00:00:00,40.51,-59.08,77,
Belgenlan,1880-08-26T03:00:00,40.56,-70.28,63,
Belgenlan,1880-08-26T05:00:00,40.55,-70.83,62.1,
Belgenlan,1880-08-24T12:00:00,40.6,-60.41,77,
Belgenlan,1880-08-24T14:00:00,40.62,-60.93,79,
Belgenlan,1880-08-24T16:00:00,40.63,-61.45,80.1,
Belgenlan,1880-08-24T18:00:00,40.65,-61.95,81,
Belgenlan,1880-08-24T20:00:00,40.66,-62.46,78.1,
Belgenlan,1880-08-24T22:00:00,40.68,-62.96,78.1,
Belgenlan,1880-08-25T00:00:00,40.69,-63.47,77,
Belgenlan,1880-08-25T02:00:00,40.7,-64,75,
Belgenlan,1880-08-25T04:00:00,40.72,-64.52,75,
Belgenlan,1880-08-25T07:00:00,40.48,-65.08,75,
Belgenlan,1880-08-25T09:00:00,40.51,-65.58,75.9,
Belgenlan,1880-08-25T11:00:00,40.53,-66.1,73.9,
Belgenlan,1880-08-25T13:00:00,40.56,-66.62,73.9,
Belgenlan,1880-08-25T15:00:00,40.59,-67.13,73.9,
Belgenlan,1880-08-25T17:00:00,40.62,-67.65,73.9,
Belgenlan,1880-08-25T19:00:00,40.61,-68.15,75,
Belgenlan,1880-08-25T21:00:00,40.59,-68.66,66,
Belgenlan,1880-08-25T23:00:00,40.58,-69.19,68,
Belgenlan,1880-08-26T01:00:00,40.57,-69.74,64.9,
Belgenlan,1880-08-24T08:00:00,40.58,-59.4,75.9,
Belgenlan,1880-08-24T10:00:00,40.59,-59.91,75,
Belgenlan,1880-09-05T07:00:00,40.6,-71.78,73.9,
Belgenlan,1880-09-05T09:00:00,40.58,-71.24,73.9,
Belgenlan,1880-09-05T11:00:00,40.56,-70.71,73,
Belgenlan,1880-09-05T13:00:00,40.54,-70.23,75,
Belgenlan,1880-09-05T15:00:00,40.5,-69.75,75.9,
Belgenlan,1880-09-05T17:00:00,40.5,-69.75,79,
Belgenlan,1880-09-05T19:00:00,40.44,-69.27,80.1,
Belgenlan,1880-09-05T21:00:00,40.39,-68.8,80.1,
Belgenlan,1880-09-05T23:00:00,40.33,-68.32,79,
Belgenlan,1880-09-06T01:00:00,40.28,-67.84,79,
Belgenlan,1880-09-06T03:00:00,40.22,-67.37,75,
Belgenlan,1880-09-06T05:00:00,40.17,-66.89,75.9,
Belgenlan,1880-09-06T06:00:00,40.58,-66.01,77,
Belgenlan,1880-09-06T08:00:00,40.55,-65.51,75.9,
Belgenlan,1880-09-06T10:00:00,40.53,-65.01,77,
Belgenlan,1880-09-06T12:00:00,40.5,-64.51,78.1,
Belgenlan,1880-09-06T14:00:00,40.48,-64,79,
Belgenlan,1880-09-06T16:00:00,40.45,-63.5,80.1,
Belgenlan,1880-09-06T18:00:00,40.42,-63,82,
Belgenlan,1880-09-06T20:00:00,40.4,-62.47,81,
Belgenlan,1880-09-06T22:00:00,40.37,-61.97,80.1,
Belgenlan,1880-09-07T00:00:00,40.35,-61.47,79,
Belgenlan,1880-09-07T02:00:00,40.32,-60.96,78.1,
Belgenlan,1880-09-07T04:00:00,40.3,-60.46,75.9,
Belgenlan,1880-09-07T06:00:00,40.84,-60.36,75,
Belgenlan,1880-09-07T08:00:00,40.84,-59.87,73.9,
Belgenlan,1880-09-07T10:00:00,40.84,-59.39,75.9,
Belgenlan,1880-10-06T13:00:00,39.92,-71.01,71.1,
Belgenlan,1880-10-06T15:00:00,39.77,-71.49,72,
Belgenlan,1880-10-06T17:00:00,39.62,-71.97,72,
Belgenlan,1880-10-06T19:00:00,39.41,-72.41,72,
Belgenlan,1880-10-06T21:00:00,39.21,-72.86,72,
Belgenlan,1880-10-06T23:00:00,39,-73.3,71.1,
Belgenlan,1880-10-07T01:00:00,38.87,-73.76,71.1,
Belgenlan,1880-10-07T03:00:00,38.68,-74.18,70,
Belgenlan,1880-10-07T05:00:00,38.49,-74.6,68,
Belgenlan,1880-10-17T07:00:00,39.27,-72.94,75,
Belgenlan,1880-10-17T09:00:00,39.35,-72.38,75,
Belgenlan,1880-10-17T11:00:00,39.42,-71.83,75,
Belgenlan,1880-10-17T13:00:00,39.41,-71.27,75,
Belgenlan,1880-10-17T15:00:00,39.4,-70.71,75,
Belgenlan,1880-10-17T17:00:00,39.38,-70.15,75,
Belgenlan,1880-10-17T19:00:00,39.37,-69.59,73.9,
Belgenlan,1880-10-17T21:00:00,39.36,-69.03,73.9,
Belgenlan,1880-10-17T23:00:00,39.35,-68.47,72,
Belgenlan,1880-10-18T01:00:00,39.34,-67.91,72,
Belgenlan,1880-10-18T03:00:00,39.32,-67.35,72,
Belgenlan,1880-10-18T05:00:00,39.31,-66.79,72,
Belgenlan,1880-10-18T06:00:00,39.86,-65.88,70,
Belgenlan,1880-10-18T08:00:00,39.89,-65.34,70,
Belgenlan,1880-10-18T10:00:00,39.92,-64.79,69.1,
Belgenlan,1880-10-18T12:00:00,39.95,-64.25,69.1,
Belgenlan,1880-10-18T14:00:00,39.98,-63.71,69.1,
Belgenlan,1880-10-06T09:00:00,40.23,-70.03,70,
Belgenlan,1880-10-06T11:00:00,40.07,-70.53,70,
Belgenlan,1880-10-04T18:00:00,42.6,-60.46,62.1,
Belgenlan,1880-10-04T20:00:00,42.45,-60.99,62.1,
Belgenlan,1880-10-04T22:00:00,42.3,-61.52,60.1,
Belgenlan,1880-10-05T00:00:00,42.15,-62.05,60.1,
Belgenlan,1880-10-05T02:00:00,41.99,-62.6,60.1,
