STATION,DATE,LATITUDE,LONGITUDE,AIR_TEMP,SEA_SURF_TEMP
Rainbow,1880-04-02T16:00:00,36.25,-63.6,57.9,70
Rainbow,1880-04-02T18:00:00,36.23,-63.35,59,70
Rainbow,1880-04-02T20:00:00,36.21,-63.11,57.9,70
Rainbow,1880-04-02T22:00:00,36.2,-62.86,57,70
Rainbow,1880-04-03T00:00:00,36.18,-62.65,57,70
QVOS,1880-04-03T01:00:00,39.43,-74.83,,
Rainbow,1880-04-03T02:00:00,36.17,-62.49,57.9,70
Rainbow,1880-04-03T04:00:00,36.16,-62.32,57.9,68
Rainbow,1880-04-03T06:00:00,35.82,-62.28,57.9,68
Rainbow,1880-04-03T08:00:00,35.81,-62.11,57.9,68
Rainbow,1880-04-03T10:00:00,35.79,-61.95,57.9,68
Rainbow,1880-04-03T12:00:00,35.76,-61.79,59,68
QVOS,1880-04-03T13:00:00,40.15,-75.17,,
Rainbow,1880-04-03T14:00:00,35.74,-61.63,61,68
Rainbow,1880-04-03T16:00:00,35.72,-61.47,61,68
Scotia,1880-04-03T16:00:00,42.47,-59.32,43,55
Rainbow,1880-04-03T18:00:00,35.69,-61.3,64.9,66.9
Scotia,1880-04-03T18:00:00,42.54,-59.74,46.9,55
Rainbow,1880-04-03T20:00:00,35.67,-61.14,66,66.9
Scotia,1880-04-03T20:00:00,42.6,-60.15,46,54
Rainbow,1880-04-03T22:00:00,35.65,-61.02,62.1,66.9
Scotia,1880-04-03T22:00:00,42.67,-60.55,36,54
Rainbow,1880-04-04T00:00:00,35.64,-60.94,62.1,66.9
Scotia,1880-04-04T00:00:00,42.73,-60.9,35.1,54
QVOS,1880-04-04T01:00:00,40.15,-75.17,,
Rainbow,1880-04-04T02:00:00,35.63,-60.86,62.1,66.9
Scotia,1880-04-04T02:00:00,42.75,-61.13,35.1,48.9
Rainbow,1880-04-04T04:00:00,35.62,-60.78,62.1,66.9
Scotia,1880-04-04T04:00:00,42.76,-61.31,36,44.1
Rainbow,1880-04-04T06:00:00,35.5,-60.9,60.1,66.9
Rainbow,1880-04-04T08:00:00,35.5,-60.9,60.1,66.9
Rainbow,1880-04-04T10:00:00,35.53,-60.91,62.1,66.9
Rainbow,1880-04-04T12:00:00,35.57,-60.92,62.1,66.9
QVOS,1880-04-04T13:00:00,40.15,-75.17,,
Rainbow,1880-04-04T14:00:00,35.57,-60.92,66,66.9
Rainbow,1880-04-04T16:00:00,35.57,-60.92,69.1,66.9
Rainbow,1880-04-04T18:00:00,35.57,-60.92,70,66.9
Rainbow,1880-04-04T20:00:00,35.57,-60.92,68,66.9
Rainbow,1880-04-04T22:00:00,35.58,-60.88,64,66.9
Rainbow,1880-04-05T00:00:00,35.59,-60.84,63,66.9
QVOS,1880-04-05T01:00:00,40.15,-75.17,,
Rainbow,1880-04-05T02:00:00,35.61,-60.8,63,66.9
Rainbow,1880-04-05T04:00:00,35.63,-60.74,62.1,66.9
Rainbow,1880-04-05T06:00:00,35.8,-60.57,62.1,66.9
Rainbow,1880-04-05T08:00:00,35.83,-60.5,62.1,66.9
Rainbow,1880-04-05T10:00:00,35.87,-60.4,61,66.9
Rainbow,1880-04-05T12:00:00,35.92,-60.25,63,66.9
QVOS,1880-04-05T13:00:00,40.15,-75.17,,
Rainbow,1880-04-05T14:00:00,36.02,-60.01,64,66.9
Rainbow,1880-04-05T16:00:00,36.12,-59.75,66.9,66.9
Rainbow,1880-04-05T18:00:00,36.13,-59.44,66.9,66.9
Rainbow,1880-04-05T20:00:00,36.14,-59.13,68,66.9
QVOS,1880-04-06T01:00:00,40.15,-75.17,,
Gamen,1880-04-06T07:00:00,40.21,-73.45,,
Gamen,1880-04-06T09:00:00,40.21,-73.45,,
Gamen,1880-04-06T11:00:00,40.19,-73.44,,
Gamen,1880-04-06T13:00:00,40.18,-73.42,,
QVOS,1880-04-06T13:00:00,40.15,-75.17,,
Gamen,1880-04-06T15:00:00,40.16,-73.4,,
Gamen,1880-04-06T17:00:00,40.12,-73.35,,
Gamen,1880-04-06T19:00:00,40.05,-73.28,,
Gamen,1880-04-06T21:00:00,40.03,-73.15,,44.1
Gamen,1880-04-06T23:00:00,39.94,-72.92,,44.1
Gamen,1880-04-07T01:00:00,39.86,-72.7,,44.1
QVOS,1880-04-07T01:00:00,40.15,-75.17,,
Gamen,1880-04-07T03:00:00,39.79,-72.53,,
Gamen,1880-04-07T05:00:00,39.7,-72.27,,44.1
Gamen,1880-04-07T07:00:00,39.08,-72.01,,
Gamen,1880-04-07T09:00:00,38.98,-71.74,,55.9
Gamen,1880-04-07T11:00:00,38.88,-71.47,,
Gamen,1880-04-07T13:00:00,38.78,-71.2,,55.9
QVOS,1880-04-07T13:00:00,40.15,-75.17,,
Gamen,1880-04-07T15:00:00,38.67,-70.91,,
Gamen,1880-04-07T17:00:00,38.57,-70.62,,55.9
Gamen,1880-04-07T19:00:00,38.46,-70.33,,
Gamen,1880-04-07T21:00:00,38.35,-70.02,43,55.9
Gamen,1880-04-07T23:00:00,38.23,-69.71,,
Gamen,1880-04-08T01:00:00,38.12,-69.4,45,57
QVOS,1880-04-08T01:00:00,40.15,-75.17,,
Gamen,1880-04-08T03:00:00,38.01,-69.1,,
Gamen,1880-04-08T05:00:00,37.9,-68.8,44.1,68
Gamen,1880-04-08T06:00:00,37.27,-68.4,,
Gamen,1880-04-08T08:00:00,37.16,-68.1,44.1,69.1
Gamen,1880-04-08T10:00:00,37.06,-67.81,,
Gamen,1880-04-08T12:00:00,36.96,-67.55,46,66
QVOS,1880-04-08T13:00:00,40.15,-75.17,,
Gamen,1880-04-08T14:00:00,36.91,-67.24,,
Gamen,1880-04-08T16:00:00,36.85,-66.92,51.1,66
Gamen,1880-04-08T18:00:00,36.8,-66.62,,
Gamen,1880-04-08T20:00:00,36.75,-66.36,66,54
Gamen,1880-04-08T22:00:00,36.71,-66.16,,
Gamen,1880-04-09T00:00:00,36.68,-65.96,68,
QVOS,1880-04-09T01:00:00,40.15,-75.17,,
Gamen,1880-04-09T02:00:00,36.68,-65.77,,
Gamen,1880-04-09T04:00:00,36.67,-65.6,69.1,
Gamen,1880-04-09T06:00:00,36.61,-65.62,,
Gamen,1880-04-09T08:00:00,36.61,-65.42,46.9,69.1
Gamen,1880-04-09T10:00:00,36.57,-65.31,,
Gamen,1880-04-09T12:00:00,36.54,-65.22,48,69.1
QVOS,1880-04-09T13:00:00,40.15,-75.17,,
Gamen,1880-04-09T14:00:00,36.4,-64.96,,
Gamen,1880-04-09T16:00:00,36.2,-64.8,55,66
Gamen,1880-04-09T18:00:00,36.01,-64.73,,
Gamen,1880-04-09T20:00:00,35.83,-64.67,57.9,66.9
Gamen,1880-04-09T22:00:00,35.66,-64.5,,
Gamen,1880-04-10T00:00:00,35.48,-64.32,55,66
QVOS,1880-04-10T01:00:00,40.15,-75.17,,
Gamen,1880-04-10T02:00:00,35.47,-64.13,,
Gamen,1880-04-10T04:00:00,35.46,-64.01,57.9,68
Gamen,1880-04-10T06:00:00,35.38,-63.95,,
Gamen,1880-04-10T08:00:00,35.35,-63.86,60.1,68
Gamen,1880-04-10T10:00:00,35.33,-63.79,,
Gamen,1880-04-10T12:00:00,35.32,-63.75,71.1,68
QVOS,1880-04-10T13:00:00,40.15,-75.17,,
Gamen,1880-04-10T14:00:00,35.28,-63.68,,
Gamen,1880-04-10T16:00:00,35.25,-63.63,64.9,68
Gamen,1880-04-10T18:00:00,35.25,-63.63,,
Gamen,1880-04-10T20:00:00,35.25,-63.63,64.9,66.9
Gamen,1880-04-10T22:00:00,35.28,-63.62,,
EVVIVA,1880-04-11T00:00:00,19.22,-59.33,76.1,77
Gamen,1880-04-11T00:00:00,35.37,-63.52,63,66.9
QVOS,1880-04-11T01:00:00,40.15,-75.17,,
Gamen,1880-04-11T02:00:00,35.42,-63.23,,
EVVIVA,1880-04-11T04:00:00,19.16,-59.85,75.2,77
Gamen,1880-04-11T04:00:00,35.48,-62.83,68,68
Gamen,1880-04-11T06:00:00,35.34,-63.97,,
EVVIVA,1880-04-11T08:00:00,19.11,-60.37,73.9,77
Gamen,1880-04-11T08:00:00,35.41,-63.54,68,68
Gamen,1880-04-11T10:00:00,35.51,-63.17,,
EVVIVA,1880-04-11T12:00:00,19.05,-60.88,76.3,77
Gamen,1880-04-11T12:00:00,35.59,-62.86,66.9,68
QVOS,1880-04-11T13:00:00,40.15,-75.17,,
Gamen,1880-04-11T14:00:00,35.65,-62.55,,
Bygdo,1880-04-11T15:00:00,40.34,-73.88,,
EVVIVA,1880-04-11T16:00:00,19,-61.4,81.5,78.3
Gamen,1880-04-11T16:00:00,35.7,-62.23,69.1,66.9
Bygdo,1880-04-11T17:00:00,40.2,-73.63,,
Gamen,1880-04-11T18:00:00,35.75,-61.93,70,
Bygdo,1880-04-11T19:00:00,40.08,-73.32,,
EVVIVA,1880-04-11T20:00:00,18.95,-61.73,77.7,77.4
Gamen,1880-04-11T20:00:00,35.8,-61.63,70,66
Bygdo,1880-04-11T21:00:00,39.96,-72.99,,
Gamen,1880-04-11T22:00:00,35.86,-61.31,,
Bygdo,1880-04-11T23:00:00,39.82,-72.64,,
EVVIVA,1880-04-12T00:00:00,18.91,-62.06,77,77.7
Gamen,1880-04-12T00:00:00,35.92,-60.99,66.9,66
Bygdo,1880-04-12T01:00:00,39.68,-72.26,,
QVOS,1880-04-12T01:00:00,40.15,-75.17,,
Gamen,1880-04-12T02:00:00,35.92,-60.68,,
Bygdo,1880-04-12T03:00:00,39.55,-71.91,,
EVVIVA,1880-04-12T04:00:00,18.86,-62.38,75.2,77.5
Gamen,1880-04-12T04:00:00,35.92,-60.39,64.9,64.9
Bygdo,1880-04-12T05:00:00,39.42,-71.56,,
Bygdo,1880-04-12T07:00:00,39,-71.2,,
EVVIVA,1880-04-12T08:00:00,18.81,-62.71,75.2,77.9
Bygdo,1880-04-12T09:00:00,38.87,-70.85,,
Bygdo,1880-04-12T11:00:00,38.75,-70.5,,
EVVIVA,1880-04-12T12:00:00,18.77,-63.04,77,78.3
Bygdo,1880-04-12T13:00:00,38.68,-70.13,,
QVOS,1880-04-12T13:00:00,40.15,-75.17,,
Bygdo,1880-04-12T15:00:00,38.62,-69.76,,
EVVIVA,1880-04-12T16:00:00,18.72,-63.37,79.5,78.3
Bygdo,1880-04-12T17:00:00,38.55,-69.38,,
Bygdo,1880-04-12T19:00:00,38.54,-68.98,,
EVVIVA,1880-04-12T20:00:00,18.79,-63.89,78.3,78.3
Bygdo,1880-04-12T21:00:00,38.53,-68.55,,
Bygdo,1880-04-12T23:00:00,38.46,-68.16,,
EVVIVA,1880-04-13T00:00:00,18.87,-64.41,76.5,78.8
Bygdo,1880-04-13T01:00:00,38.39,-67.76,,
QVOS,1880-04-13T01:00:00,40.15,-75.17,,
Bygdo,1880-04-13T03:00:00,38.32,-67.39,,
EVVIVA,1880-04-13T04:00:00,18.95,-64.92,76.1,78.8
Bygdo,1880-04-13T05:00:00,38.26,-67.06,,
Bygdo,1880-04-13T06:00:00,38.18,-66.18,,
Bygdo,1880-04-13T08:00:00,38.13,-65.85,,
EVVIVA,1880-04-13T08:00:00,19.02,-65.44,75.2,78.3
Bygdo,1880-04-13T10:00:00,38.09,-65.56,,
Bygdo,1880-04-13T12:00:00,38.04,-65.2,,
EVVIVA,1880-04-13T12:00:00,19.1,-65.96,77,77.9
QVOS,1880-04-13T13:00:00,40.15,-75.17,,
Bygdo,1880-04-13T14:00:00,38,-64.85,,
Bygdo,1880-04-13T16:00:00,37.95,-64.52,,
EVVIVA,1880-04-13T16:00:00,19.17,-66.48,81.5,78.3
Bygdo,1880-04-13T18:00:00,37.9,-64.18,,
Bygdo,1880-04-13T20:00:00,37.86,-63.85,,
EVVIVA,1880-04-13T20:00:00,19.26,-67,78.3,77.9
Bygdo,1880-04-13T22:00:00,37.81,-63.5,,
Bygdo,1880-04-14T00:00:00,37.75,-63.08,,
EVVIVA,1880-04-14T01:00:00,19.36,-67.51,76.6,78.8
QVOS,1880-04-14T01:00:00,40.15,-75.17,,
Bygdo,1880-04-14T02:00:00,37.7,-62.66,,
Bygdo,1880-04-14T04:00:00,37.64,-62.25,,
EVVIVA,1880-04-14T05:00:00,19.45,-68.03,76.1,78.3
Bygdo,1880-04-14T06:00:00,37.04,-62.7,,
Bygdo,1880-04-14T08:00:00,36.93,-62.29,,
EVVIVA,1880-04-14T09:00:00,19.54,-68.55,74.8,78.3
Bygdo,1880-04-14T10:00:00,36.83,-61.87,,
Bygdo,1880-04-14T12:00:00,36.73,-61.47,,
EVVIVA,1880-04-14T13:00:00,19.64,-69.06,78.6,78.3
QVOS,1880-04-14T13:00:00,40.15,-75.17,,
Bygdo,1880-04-14T14:00:00,36.63,-61.06,,
Bygdo,1880-04-14T16:00:00,36.57,-60.8,,
IMMANUEL,1880-04-14T16:00:00,16.87,-59.28,83.3,
EVVIVA,1880-04-14T17:00:00,19.73,-69.58,82,78.3
Bygdo,1880-04-14T18:00:00,36.46,-60.43,,
Bygdo,1880-04-14T20:00:00,36.35,-60.06,,
IMMANUEL,1880-04-14T20:00:00,16.86,-59.77,78.8,
EVVIVA,1880-04-14T21:00:00,19.88,-70.08,79.3,78.3
Bygdo,1880-04-14T22:00:00,36.25,-59.71,,
Bygdo,1880-04-15T00:00:00,36.15,-59.36,,
IMMANUEL,1880-04-15T00:00:00,16.84,-60.26,77.9,
EVVIVA,1880-04-15T01:00:00,20.03,-70.59,77,78.3
QVOS,1880-04-15T01:00:00,40.15,-75.17,,
IMMANUEL,1880-04-15T04:00:00,16.83,-60.75,77,
EVVIVA,1880-04-15T05:00:00,20.18,-71.09,76.1,78.3
IMMANUEL,1880-04-15T08:00:00,16.81,-61.24,76.1,
EVVIVA,1880-04-15T09:00:00,20.33,-71.59,75.7,78.3
IMMANUEL,1880-04-15T12:00:00,16.8,-61.73,77,77.9
EVVIVA,1880-04-15T13:00:00,20.48,-72.1,78.3,77.9
QVOS,1880-04-15T13:00:00,40.15,-75.17,,
IMMANUEL,1880-04-15T16:00:00,16.79,-62.23,83.3,
EVVIVA,1880-04-15T17:00:00,20.63,-72.6,81.9,78.3
IMMANUEL,1880-04-15T20:00:00,16.77,-62.72,79.7,
EVVIVA,1880-04-15T21:00:00,20.74,-73.15,77.9,78.4
IMMANUEL,1880-04-16T00:00:00,16.76,-63.21,78.8,
EVVIVA,1880-04-16T01:00:00,20.85,-73.71,76.6,78.8
QVOS,1880-04-16T01:00:00,40.15,-75.17,,
IMMANUEL,1880-04-16T04:00:00,16.74,-63.7,77.9,
EVVIVA,1880-04-16T05:00:00,20.96,-74.26,75.2,78.3
Illinois,1880-04-16T06:00:00,39.08,-70.03,55,46
IMMANUEL,1880-04-16T08:00:00,16.73,-64.19,77,
Illinois,1880-04-16T08:00:00,39.1,-69.44,54,46.9
EVVIVA,1880-04-16T09:00:00,21.08,-74.81,75.2,78.3
Illinois,1880-04-16T10:00:00,39.15,-68.88,55.9,48.9
IMMANUEL,1880-04-16T12:00:00,16.71,-64.68,78.8,77.9
Indiana,1880-04-16T12:00:00,41.2,-59.08,61,57
Illinois,1880-04-16T12:00:00,39.19,-68.32,55.9,46
EVVIVA,1880-04-16T13:00:00,21.19,-75.37,76.5,78.3
QVOS,1880-04-16T13:00:00,40.15,-75.17,,
Indiana,1880-04-16T14:00:00,41.15,-59.54,64,55.9
Illinois,1880-04-16T14:00:00,39.2,-67.81,,64.9
IMMANUEL,1880-04-16T16:00:00,16.7,-65.17,80.6,
Indiana,1880-04-16T16:00:00,41.1,-60.07,64,48
Illinois,1880-04-16T16:00:00,39.2,-67.27,68,70
EVVIVA,1880-04-16T17:00:00,21.3,-75.92,81,78.8
Indiana,1880-04-16T18:00:00,41,-60.46,64,60.1
Illinois,1880-04-16T18:00:00,39.29,-66.72,69.1,69.1
IMMANUEL,1880-04-16T20:00:00,16.73,-65.7,80.6,
Indiana,1880-04-16T20:00:00,40.9,-60.84,62.1,59
Illinois,1880-04-16T20:00:00,39.38,-66.17,71.1,70
EVVIVA,1880-04-16T21:00:00,21.53,-76.36,78.8,77.9
Indiana,1880-04-16T22:00:00,40.8,-61.22,62.1,57.9
Illinois,1880-04-16T22:00:00,39.47,-65.62,69.1,71.1
IMMANUEL,1880-04-17T00:00:00,16.75,-66.23,78.8,
Indiana,1880-04-17T00:00:00,40.68,-61.7,62.1,64
Illinois,1880-04-17T00:00:00,39.55,-65.08,68,68
EVVIVA,1880-04-17T01:00:00,21.77,-76.81,76.5,78.3
QVOS,1880-04-17T01:00:00,40.15,-75.17,,
Indiana,1880-04-17T02:00:00,40.55,-62.18,59,63
Illinois,1880-04-17T02:00:00,39.64,-64.53,66.9,62.1
IMMANUEL,1880-04-17T04:00:00,16.77,-66.76,77.9,
Indiana,1880-04-17T04:00:00,40.41,-62.7,57,61
Illinois,1880-04-17T04:00:00,39.65,-63.97,61,60.1
EVVIVA,1880-04-17T05:00:00,22,-77.25,76.5,78.3
Indiana,1880-04-17T06:00:00,40.84,-63.08,57,60.1
Illinois,1880-04-17T06:00:00,39.74,-63.24,61,57.9
IMMANUEL,1880-04-17T08:00:00,16.8,-67.29,77,
Indiana,1880-04-17T08:00:00,40.75,-63.57,55.9,55
Illinois,1880-04-17T08:00:00,39.78,-62.68,60.1,59
EVVIVA,1880-04-17T09:00:00,22.23,-77.69,76.1,78.3
Indiana,1880-04-17T10:00:00,40.65,-64.08,55.9,54
Illinois,1880-04-17T10:00:00,39.81,-62.12,,66.9
Indiana,1880-04-17T12:00:00,40.55,-64.58,57,54
Illinois,1880-04-17T12:00:00,39.83,-61.57,,66.9
IMMANUEL,1880-04-17T13:00:00,16.83,-67.82,80.6,77.9
EVVIVA,1880-04-17T13:00:00,22.47,-78.14,80.1,78.3
QVOS,1880-04-17T13:00:00,40.15,-75.17,,
Indiana,1880-04-17T14:00:00,40.47,-65.01,55.9,45
Illinois,1880-04-17T14:00:00,39.86,-61,70,64.9
Indiana,1880-04-17T16:00:00,40.37,-65.52,60.1,44.1
Illinois,1880-04-17T16:00:00,39.88,-60.43,70,66
IMMANUEL,1880-04-17T17:00:00,16.85,-68.35,80.6,
EVVIVA,1880-04-17T17:00:00,22.7,-78.58,83.3,80.1
Indiana,1880-04-17T18:00:00,40.26,-65.81,66.9,66.9
Illinois,1880-04-17T18:00:00,39.91,-59.87,71.1,69.1
Indiana,1880-04-17T20:00:00,40.15,-66.11,68,66.9
Illinois,1880-04-17T20:00:00,39.93,-59.29,68,68
IMMANUEL,1880-04-17T21:00:00,16.88,-68.82,80.6,
EVVIVA,1880-04-17T21:00:00,22.88,-78.96,77.9,79.5
Indiana,1880-04-17T22:00:00,40.03,-66.44,66,63
Indiana,1880-04-18T00:00:00,39.9,-66.8,66,66.9
IMMANUEL,1880-04-18T01:00:00,16.91,-69.29,78.8,
EVVIVA,1880-04-18T01:00:00,23.06,-79.34,76.6,79.7
QVOS,1880-04-18T01:00:00,40.15,-75.17,,
Indiana,1880-04-18T02:00:00,39.77,-67.15,46,64.9
Indiana,1880-04-18T04:00:00,39.64,-67.51,45,64.9
IMMANUEL,1880-04-18T05:00:00,16.94,-69.76,77,
EVVIVA,1880-04-18T05:00:00,23.23,-79.73,75.7,79.3
Indiana,1880-04-18T07:00:00,40.31,-66.84,44.1,64
IMMANUEL,1880-04-18T09:00:00,16.97,-70.24,77,
Indiana,1880-04-18T09:00:00,40.2,-67.19,44.1,41
EVVIVA,1880-04-18T09:00:00,23.41,-80.11,75.7,79.2
Indiana,1880-04-18T11:00:00,40.08,-67.59,39,39.9
IMMANUEL,1880-04-18T13:00:00,17,-70.71,79.7,
Indiana,1880-04-18T13:00:00,39.95,-68.01,39,39.9
EVVIVA,1880-04-18T13:00:00,23.59,-80.49,79.5,78.8
QVOS,1880-04-18T13:00:00,40.15,-75.17,,
Indiana,1880-04-18T15:00:00,39.81,-68.43,46,46
4803,1880-04-18T16:00:00,44.5,-62.5,32,32
IMMANUEL,1880-04-18T17:00:00,17.03,-71.18,82.4,
Indiana,1880-04-18T17:00:00,39.65,-68.95,46.9,46
EVVIVA,1880-04-18T17:00:00,23.77,-80.87,82,80.1
Indiana,1880-04-18T19:00:00,39.49,-69.45,45,48
4803,1880-04-18T20:00:00,44.5,-63.5,30,34
IMMANUEL,1880-04-18T21:00:00,17.11,-71.76,78.8,
Indiana,1880-04-18T21:00:00,39.34,-69.95,42.1,48
EVVIVA,1880-04-18T21:00:00,24,-81.15,79.7,79.7
Indiana,1880-04-18T23:00:00,39.18,-70.45,46,48
IMMANUEL,1880-04-19T01:00:00,17.19,-72.34,78.8,
Indiana,1880-04-19T01:00:00,39.02,-70.96,43,53.1
EVVIVA,1880-04-19T01:00:00,24.22,-81.43,76.8,78.8
QVOS,1880-04-19T01:00:00,40.15,-75.17,,
Indiana,1880-04-19T03:00:00,38.86,-71.48,44.1,54
IMMANUEL,1880-04-19T05:00:00,17.27,-72.92,78.8,
Indiana,1880-04-19T05:00:00,38.69,-72.02,46,55
EVVIVA,1880-04-19T05:00:00,24.45,-81.72,76.3,77.9
Nestor,1880-04-19T07:00:00,40.28,-72.91,42.1,44.1
Nestor,1880-04-19T09:00:00,40.32,-72.77,42.1,44.1
IMMANUEL,1880-04-19T09:00:00,17.36,-73.51,77.9,
EVVIVA,1880-04-19T09:00:00,24.67,-82,76.1,77.9
Nestor,1880-04-19T11:00:00,40.39,-72.55,42.1,44.1
Nestor,1880-04-19T13:00:00,40.46,-72.34,42.1,44.1
IMMANUEL,1880-04-19T13:00:00,17.44,-74.09,77.9,
QVOS,1880-04-19T13:00:00,40.15,-75.17,,
Nestor,1880-04-19T15:00:00,40.5,-72.11,42.1,44.1
Nestor,1880-04-19T17:00:00,40.53,-71.95,42.1,44.1
IMMANUEL,1880-04-19T17:00:00,17.52,-74.67,81.5,
EVVIVA,1880-04-19T17:00:00,24.67,-82,83.5,
Nestor,1880-04-19T19:00:00,40.55,-71.68,43,44.1
Nestor,1880-04-19T21:00:00,40.56,-71.44,43,43
IMMANUEL,1880-04-19T21:00:00,17.54,-75,81.5,
EVVIVA,1880-04-19T21:00:00,24.67,-82,82,
Nestor,1880-04-19T23:00:00,40.57,-71.21,43,43
4803,1880-04-20T00:00:00,43.5,-64.5,39.9,39
Nestor,1880-04-20T01:00:00,40.58,-70.94,42.1,44.1
IMMANUEL,1880-04-20T01:00:00,17.55,-75.33,77.9,
EVVIVA,1880-04-20T01:00:00,24.67,-82,77,
QVOS,1880-04-20T01:00:00,40.15,-75.17,,
Nestor,1880-04-20T03:00:00,40.44,-71.16,44.1,44.1
Nestor,1880-04-20T05:00:00,40.3,-71.38,46,44.1
IMMANUEL,1880-04-20T05:00:00,17.57,-75.66,77.9,
Nestor,1880-04-20T07:00:00,40.21,-71.19,46.9,44.1
Nestor,1880-04-20T09:00:00,40.15,-70.93,46.9,43
IMMANUEL,1880-04-20T09:00:00,17.59,-75.99,77,
Nestor,1880-04-20T11:00:00,40.08,-70.68,48,43
Nestor,1880-04-20T13:00:00,40,-70.44,48.9,43
IMMANUEL,1880-04-20T13:00:00,17.6,-76.32,78.8,
EVVIVA,1880-04-20T13:00:00,24.67,-82,81.5,
QVOS,1880-04-20T13:00:00,40.15,-75.17,,
Nestor,1880-04-20T15:00:00,39.93,-70.22,48.9,43
Nestor,1880-04-20T17:00:00,39.85,-69.98,46.9,42.1
IMMANUEL,1880-04-20T17:00:00,17.62,-76.65,82.4,
EVVIVA,1880-04-20T17:00:00,24.67,-82,86.9,
Nestor,1880-04-20T19:00:00,39.78,-69.78,46,45
4803,1880-04-20T20:00:00,43.5,-64.5,39,39
Nestor,1880-04-20T21:00:00,39.73,-69.63,44.1,44.1
IMMANUEL,1880-04-20T21:00:00,17.6,-76.98,78.8,
EVVIVA,1880-04-20T21:00:00,24.67,-82,86,
Nestor,1880-04-20T23:00:00,39.71,-69.47,45,43
Nestor,1880-04-21T01:00:00,39.68,-69.34,44.1,42.1
IMMANUEL,1880-04-21T01:00:00,17.59,-77.31,79.7,
QVOS,1880-04-21T01:00:00,40.15,-75.17,,
Nestor,1880-04-21T03:00:00,39.65,-69.33,44.1,43
4803,1880-04-21T04:00:00,42.5,-64.5,37.9,36
Nestor,1880-04-21T05:00:00,39.64,-69.23,43,42.1
IMMANUEL,1880-04-21T05:00:00,17.57,-77.64,77.9,
Nestor,1880-04-21T07:00:00,39.93,-69.35,42.1,44.1
4803,1880-04-21T08:00:00,42.5,-65.5,39.9,39
Nestor,1880-04-21T09:00:00,39.91,-69.22,42.1,42.1
IMMANUEL,1880-04-21T09:00:00,17.55,-77.97,80.6,
Nestor,1880-04-21T11:00:00,39.88,-69.04,43,43
4803,1880-04-21T12:00:00,41.5,-66.5,48,41
Nestor,1880-04-21T13:00:00,39.84,-68.76,46,48.9
IMMANUEL,1880-04-21T13:00:00,17.54,-78.3,80.6,
EVVIVA,1880-04-21T13:00:00,24.67,-82,83.3,
Nestor,1880-04-21T15:00:00,39.79,-68.43,45,46
4803,1880-04-21T16:00:00,41.5,-67.5,46.9,44.1
Nestor,1880-04-21T17:00:00,39.73,-68.18,44.1,45
IMMANUEL,1880-04-21T17:00:00,17.52,-78.62,85.1,78.8
EVVIVA,1880-04-21T17:00:00,24.67,-82,,
Nestor,1880-04-21T19:00:00,39.66,-67.93,43,43
Nestor,1880-04-21T21:00:00,39.57,-67.68,45,43
4803,1880-04-21T21:00:00,40.5,-68.5,46,51.1
IMMANUEL,1880-04-21T21:00:00,17.68,-78.95,80.6,
Nestor,1880-04-21T23:00:00,39.5,-67.45,53.1,63
Nestor,1880-04-22T01:00:00,39.42,-67.2,52,62.1
4803,1880-04-22T01:00:00,40.5,-69.5,45,46
IMMANUEL,1880-04-22T01:00:00,17.84,-79.28,79.7,
EVVIVA,1880-04-22T01:00:00,24.64,-82.41,78.4,78.8
Nestor,1880-04-22T03:00:00,39.34,-66.94,54,62.1
Nestor,1880-04-22T05:00:00,39.26,-66.68,54,60.1
4803,1880-04-22T05:00:00,39.5,-70.5,50,57.9
IMMANUEL,1880-04-22T05:00:00,17.99,-79.61,78.8,
Nestor,1880-04-22T06:00:00,39.31,-67.15,54,61
EVVIVA,1880-04-22T06:00:00,24.62,-82.61,77,78.8
Panay,1880-04-22T07:00:00,39.84,-73.23,55.9,48.9
Nestor,1880-04-22T08:00:00,39.23,-66.93,55,61
4803,1880-04-22T09:00:00,38.5,-71.5,51.1,50
Panay,1880-04-22T09:00:00,39.83,-73.21,55,48.9
IMMANUEL,1880-04-22T09:00:00,18.15,-79.94,77,
Nestor,1880-04-22T10:00:00,39.16,-66.76,55.9,64.9
EVVIVA,1880-04-22T10:00:00,24.6,-82.81,76.5,78.8
Panay,1880-04-22T11:00:00,39.82,-73.1,55,48.9
Nestor,1880-04-22T12:00:00,39.12,-66.63,54,64
4803,1880-04-22T13:00:00,38.5,-72.5,55.9,54
Panay,1880-04-22T13:00:00,39.81,-73,55,48.9
IMMANUEL,1880-04-22T13:00:00,18.31,-80.27,77,78.8
QVOS,1880-04-22T13:00:00,40.15,-75.17,,
Nestor,1880-04-22T14:00:00,39.08,-66.5,55,66
Panay,1880-04-22T15:00:00,39.8,-72.9,55,50
Nestor,1880-04-22T16:00:00,39.05,-66.4,55.9,66.9
4803,1880-04-22T17:00:00,37.5,-74.5,57.9,55.9
Panay,1880-04-22T17:00:00,39.78,-72.8,57.9,50
IMMANUEL,1880-04-22T17:00:00,18.47,-80.6,82.4,
Nestor,1880-04-22T18:00:00,39.03,-66.3,55.9,64
EVVIVA,1880-04-22T18:00:00,24.57,-83.22,85.5,78.8
Panay,1880-04-22T19:00:00,39.81,-72.59,60.1,50
Nestor,1880-04-22T20:00:00,39.03,-66.3,55.9,64
